cell_id,row,col,month,lat_min,lat_max,lon_min,lon_max,salinity_median,temperature_median,seafloor_depth_mean,current_u_median,current_v_median,current_speed_median,current_direction_deg_median,n_salinity,n_temperature,n_depth,n_current
E43,4,42,8,11.5,11.6,-65.6,-65.5,35.8583565,28.4347245,1452.251,-0.205217953,0.09877349,0.26149324254319495,151.69246719487958,1.0,1.0,1.0,1.0
E43,4,42,9,11.5,11.6,-65.6,-65.5,36.1706905,29.349669499999997,1452.251,-0.097595343,0.07769061499999999,0.1861967547082573,130.36589384372408,1.0,1.0,1.0,1.0
E43,4,42,10,11.5,11.6,-65.6,-65.5,36.0594,29.637618,1452.251,-0.1268557075,0.10343636,0.16853554542097648,144.06710599174943,1.0,1.0,1.0,1.0
E43,4,42,11,11.5,11.6,-65.6,-65.5,35.287729,28.84738,1452.251,-0.324544775,0.097153805,0.3610966551315747,160.1671170260916,1.0,1.0,1.0,1.0
E43,4,42,12,11.5,11.6,-65.6,-65.5,35.768962,27.5890415,1452.251,-0.29826048,0.00300068455,0.29935897281548535,179.54104974725524,1.0,1.0,1.0,1.0
E44,4,43,1,11.5,11.6,-65.5,-65.4,36.004645999999994,27.01914075,1568.2675,-0.469601975,-0.0033115265075,0.47242961396713423,180.41651363559578,2.0,2.0,2.0,2.0
E44,4,43,2,11.5,11.6,-65.5,-65.4,36.3706235,26.4292405,1568.2675,-0.466891385,0.0308040115,0.4853992207723625,174.3233656863458,2.0,2.0,2.0,2.0
E44,4,43,3,11.5,11.6,-65.5,-65.4,36.679895,25.7248475,1568.2675,-0.2750748699999999,0.10790483,0.2883788667949577,158.58119391391722,2.0,2.0,2.0,2.0
E44,4,43,4,11.5,11.6,-65.5,-65.4,36.559057,26.118272,1568.2675,-0.2955213,0.0619390575,0.3021358915550647,168.16258283116096,2.0,2.0,2.0,2.0
E44,4,43,5,11.5,11.6,-65.5,-65.4,36.680832,27.8332265,1568.2675,-0.27159082,0.019433133,0.2724172321732959,172.59672481269894,2.0,2.0,2.0,2.0
E44,4,43,6,11.5,11.6,-65.5,-65.4,36.1857805,27.693329,1568.2675,-0.25096056,0.02886023175,0.2605014449872664,176.2306253669716,2.0,2.0,2.0,2.0
E44,4,43,7,11.5,11.6,-65.5,-65.4,35.83795525,27.657379249999998,1568.2675,-0.5112729475000001,0.090223445,0.5207608567858577,169.28960551347,2.0,2.0,2.0,2.0
E44,4,43,8,11.5,11.6,-65.5,-65.4,35.94452750000001,28.363391749999998,1568.2675,-0.17561745775,0.09492743499999995,0.23090213743817312,148.3221890473381,2.0,2.0,2.0,2.0
E44,4,43,9,11.5,11.6,-65.5,-65.4,36.155591,29.3309865,1568.2675,-0.1043594609999999,0.08743515525000001,0.1923368829096819,128.28891814026736,2.0,2.0,2.0,2.0
E44,4,43,10,11.5,11.6,-65.5,-65.4,36.05373325000001,29.61411375,1568.2675,-0.111797626,0.1127503575,0.15298084056531855,147.10173908314522,2.0,2.0,2.0,2.0
E44,4,43,11,11.5,11.6,-65.5,-65.4,35.30112425,28.82473975,1568.2675,-0.32905134,0.08370908825,0.35880064312794124,163.11607979581805,2.0,2.0,2.0,2.0
E44,4,43,12,11.5,11.6,-65.5,-65.4,35.77843,27.54436975,1568.2675,-0.29886503499999995,-0.00947271595,0.299761087230468,181.5184376348754,2.0,2.0,2.0,2.0
E45,4,44,1,11.5,11.6,-65.4,-65.3,36.0209465,26.9300115,1941.893,-0.47942414499999997,-0.0067120500799999995,0.4816809428133971,180.87794828802197,1.0,1.0,1.0,1.0
E45,4,44,2,11.5,11.6,-65.4,-65.3,36.293285,26.380665,1941.893,-0.43042022,0.005864973,0.4396268693800225,178.844722463645,1.0,1.0,1.0,1.0
E45,4,44,3,11.5,11.6,-65.4,-65.3,36.55856,25.578156,1941.893,-0.28584558,0.0861058,0.2972976703361592,163.16429959791805,1.0,1.0,1.0,1.0
E45,4,44,4,11.5,11.6,-65.4,-65.3,36.549774,26.059551,1941.893,-0.3300762,0.0946051,0.3471440576852383,161.95869602261843,1.0,1.0,1.0,1.0
E45,4,44,5,11.5,11.6,-65.4,-65.3,36.689865,27.709429,1941.893,-0.26684657,0.021459278,0.2668787197471521,172.78720620699949,1.0,1.0,1.0,1.0
E45,4,44,6,11.5,11.6,-65.4,-65.3,36.186197,27.662744500000002,1941.893,-0.243295475,0.0455222705,0.2503402824386327,171.8366618130207,1.0,1.0,1.0,1.0
E45,4,44,7,11.5,11.6,-65.4,-65.3,35.814904999999996,27.6593215,1941.893,-0.5232998099999999,0.075916285,0.5331475071383638,169.08773792494134,1.0,1.0,1.0,1.0
E45,4,44,8,11.5,11.6,-65.4,-65.3,36.028453999999996,28.307944,1941.893,-0.16347142250000002,0.10497969,0.20362836614030427,149.53233625439208,1.0,1.0,1.0,1.0
E45,4,44,9,11.5,11.6,-65.4,-65.3,36.1498795,29.315844499999997,1941.893,-0.121940755,0.09637073,0.20026270832957055,130.77109248608164,1.0,1.0,1.0,1.0
E45,4,44,10,11.5,11.6,-65.4,-65.3,36.026188,29.5864035,1941.893,-0.11709098,0.10464391249999999,0.1575440763913285,151.48047261486886,1.0,1.0,1.0,1.0
E45,4,44,11,11.5,11.6,-65.4,-65.3,35.310917,28.814183999999997,1941.893,-0.322228435,0.08098547,0.33839770764511357,162.75538660494288,1.0,1.0,1.0,1.0
E45,4,44,12,11.5,11.6,-65.4,-65.3,35.7500855,27.5092275,1941.893,-0.309282575,-0.017319265,0.30994222013856376,182.19525161883828,1.0,1.0,1.0,1.0
E46,4,45,1,11.5,11.6,-65.3,-65.2,36.032797,26.8730495,2533.336,-0.48696759500000003,-0.0064147412999999995,0.48730420540675523,180.93134551545688,1.0,1.0,1.0,1.0
E46,4,45,2,11.5,11.6,-65.3,-65.2,36.253075,26.332823,2533.336,-0.41402927,-0.0003819773,0.4198457811786954,180.07749828511498,1.0,1.0,1.0,1.0
E46,4,45,3,11.5,11.6,-65.3,-65.2,36.50763,25.591904,2533.336,-0.28903738,0.056609817,0.2893883819843731,168.71912376077026,1.0,1.0,1.0,1.0
E46,4,45,4,11.5,11.6,-65.3,-65.2,36.517353,26.027493,2533.336,-0.3685514,0.11000067,0.3890029580842754,160.6102830519636,1.0,1.0,1.0,1.0
E46,4,45,5,11.5,11.6,-65.3,-65.2,36.71671,27.624992,2533.336,-0.2596873,0.05114742,0.2597902166246115,172.84372105155308,1.0,1.0,1.0,1.0
E46,4,45,6,11.5,11.6,-65.3,-65.2,36.1698285,27.6496425,2533.336,-0.24129767,0.065631751,0.2552315351577244,167.46036609146236,1.0,1.0,1.0,1.0
E46,4,45,7,11.5,11.6,-65.3,-65.2,35.802634999999995,27.656088,2533.336,-0.5334019,0.067755403,0.5444337528648301,168.51017205356837,1.0,1.0,1.0,1.0
E46,4,45,8,11.5,11.6,-65.3,-65.2,36.0730935,28.3051895,2533.336,-0.1605678175,0.11103212500000001,0.1879844964530368,150.68633775922513,1.0,1.0,1.0,1.0
E46,4,45,9,11.5,11.6,-65.3,-65.2,36.1546465,29.3125095,2533.336,-0.131227605,0.114912312,0.20889192897245118,131.00952003891945,1.0,1.0,1.0,1.0
E46,4,45,10,11.5,11.6,-65.3,-65.2,35.970913,29.571808,2533.336,-0.128342375,0.09171427,0.1581579935648256,155.0316645697212,1.0,1.0,1.0,1.0
E46,4,45,11,11.5,11.6,-65.3,-65.2,35.3149175,28.804902,2533.336,-0.31464334,0.063945783,0.3216084977815892,162.90454433368808,1.0,1.0,1.0,1.0
E46,4,45,12,11.5,11.6,-65.3,-65.2,35.7285345,27.4854085,2533.336,-0.31577201,-0.023052697,0.31676631902467045,182.85503777047404,1.0,1.0,1.0,1.0
E47,4,46,1,11.5,11.6,-65.2,-65.1,36.0297275,26.8270675,2865.703,-0.4991376,-0.003678744765,0.4992409654576596,180.74935871674728,1.0,1.0,1.0,1.0
E47,4,46,2,11.5,11.6,-65.2,-65.1,36.221527,26.282944,2865.703,-0.411067,0.0011628885,0.4149182369984054,179.76345347762364,1.0,1.0,1.0,1.0
E47,4,46,3,11.5,11.6,-65.2,-65.1,36.510242,25.669353,2865.703,-0.2943059,0.026830107,0.2945527848564678,174.43684165003214,1.0,1.0,1.0,1.0
E47,4,46,4,11.5,11.6,-65.2,-65.1,36.49571,25.988512,2865.703,-0.38649103,0.11772278,0.3907517417030235,160.73275371905387,1.0,1.0,1.0,1.0
E47,4,46,5,11.5,11.6,-65.2,-65.1,36.759323,27.549973,2865.703,-0.24713688,0.05214349,0.2472291583967778,173.78671210718034,1.0,1.0,1.0,1.0
E47,4,46,6,11.5,11.6,-65.2,-65.1,36.151435,27.6000135,2865.703,-0.24284469999999997,0.07384555000000001,0.26657807708753073,165.15858543150978,1.0,1.0,1.0,1.0
E47,4,46,7,11.5,11.6,-65.2,-65.1,35.7957555,27.640275000000003,2865.703,-0.543877155,0.0791973225,0.5566534774194851,170.4597886994063,1.0,1.0,1.0,1.0
E47,4,46,8,11.5,11.6,-65.2,-65.1,36.0765325,28.3051745,2865.703,-0.160745645,0.11883390499999999,0.18630248820277814,151.58842077525725,1.0,1.0,1.0,1.0
E47,4,46,9,11.5,11.6,-65.2,-65.1,36.129868,29.316246,2865.703,-0.14013163,0.13665844,0.2226578471111007,130.15442786723867,1.0,1.0,1.0,1.0
E47,4,46,10,11.5,11.6,-65.2,-65.1,35.9107115,29.5522215,2865.703,-0.13858726500000002,0.078876555,0.15980035426463673,158.75701143956985,1.0,1.0,1.0,1.0
E47,4,46,11,11.5,11.6,-65.2,-65.1,35.34246,28.7976845,2865.703,-0.310522235,0.0507715675,0.3131799763346773,166.88653579579147,1.0,1.0,1.0,1.0
E47,4,46,12,11.5,11.6,-65.2,-65.1,35.701516999999996,27.454075500000002,2865.703,-0.321064635,-0.028083715500000002,0.3226505751181912,183.57768438971976,1.0,1.0,1.0,1.0
E48,4,47,1,11.5,11.6,-65.1,-65.0,36.0148035,26.788669,2865.703,-0.5126589,0.0028113064999999997,0.5127642919098652,179.67973205230248,1.0,1.0,1.0,1.0
E48,4,47,2,11.5,11.6,-65.1,-65.0,36.1886,26.233255,2865.703,-0.41646045,0.0033894172,0.4185876060938103,179.31319067912506,1.0,1.0,1.0,1.0
E48,4,47,3,11.5,11.6,-65.1,-65.0,36.483322,25.764841,2865.703,-0.29686916,0.012704484,0.2971408791681344,177.5495284379532,1.0,1.0,1.0,1.0
E48,4,47,4,11.5,11.6,-65.1,-65.0,36.476852,25.986677,2865.703,-0.38994312,0.12107847,0.396187091388933,161.0416018602325,1.0,1.0,1.0,1.0
E48,4,47,5,11.5,11.6,-65.1,-65.0,36.80345,27.50023,2865.703,-0.22900255,0.04146871,0.2327269254202585,169.7358752454445,1.0,1.0,1.0,1.0
E48,4,47,6,11.5,11.6,-65.1,-65.0,36.141843,27.548268,2865.703,-0.249164275,0.087532409,0.285845808651074,162.08117483447901,1.0,1.0,1.0,1.0
E48,4,47,7,11.5,11.6,-65.1,-65.0,35.792446999999996,27.6175775,2865.703,-0.55363065,0.0930709425,0.5677430862649031,171.39671812277172,1.0,1.0,1.0,1.0
E48,4,47,8,11.5,11.6,-65.1,-65.0,36.070905,28.312262500000003,2865.703,-0.16542301999999998,0.12241433,0.19649823853299145,148.02338692632588,1.0,1.0,1.0,1.0
E48,4,47,9,11.5,11.6,-65.1,-65.0,36.0914975,29.310814,2865.703,-0.150347995,0.15825273,0.23321927539696352,130.65252976183814,1.0,1.0,1.0,1.0
E48,4,47,10,11.5,11.6,-65.1,-65.0,35.8413965,29.5297575,2865.703,-0.14994807500000001,0.07431395,0.1678374346796155,154.4175060847551,1.0,1.0,1.0,1.0
E48,4,47,11,11.5,11.6,-65.1,-65.0,35.3680975,28.775179,2865.703,-0.31040823,0.0574080525,0.3115809733021895,169.47224086737873,1.0,1.0,1.0,1.0
E48,4,47,12,11.5,11.6,-65.1,-65.0,35.6807115,27.415139,2865.703,-0.324448615,-0.0306428625,0.3265026293574408,184.1228724410626,1.0,1.0,1.0,1.0
E49,4,48,1,11.5,11.6,-65.0,-64.9,35.998177749999996,26.718327000000002,2237.6145,-0.5347396875,0.0137365069,0.5350093373114475,178.31551617134,2.0,2.0,2.0,2.0
E49,4,48,2,11.5,11.6,-65.0,-64.9,36.167705,26.1777875,2237.6145,-0.42594321,0.015429864,0.4267423243663397,176.92634348456156,2.0,2.0,2.0,2.0
E49,4,48,3,11.5,11.6,-65.0,-64.9,36.45666,25.875695,2237.6145,-0.29356963,0.01133659,0.2937885765330336,177.78854447385663,2.0,2.0,2.0,2.0
E49,4,48,4,11.5,11.6,-65.0,-64.9,36.3935335,26.035360500000003,2237.6145,-0.403487065,0.120522555,0.4153512900468024,161.81357734803814,2.0,2.0,2.0,2.0
E49,4,48,5,11.5,11.6,-65.0,-64.9,36.79912,27.4253855,2237.6145,-0.211396265,0.130932525,0.2507342151548325,148.2271641823431,2.0,2.0,2.0,2.0
E49,4,48,6,11.5,11.6,-65.0,-64.9,36.17353325,27.45200725,2237.6145,-0.26915256,0.1066061475,0.3254229530581692,159.42373896655891,2.0,2.0,2.0,2.0
E49,4,48,7,11.5,11.6,-65.0,-64.9,35.70884325,27.5787975,2237.6145,-0.56941293,0.1121131075,0.5844938067862634,169.21456423448433,2.0,2.0,2.0,2.0
E49,4,48,8,11.5,11.6,-65.0,-64.9,36.0593635,28.313112,2237.6145,-0.1754843475,0.103685715,0.20371689054052378,149.52007851938367,2.0,2.0,2.0,2.0
E49,4,48,9,11.5,11.6,-65.0,-64.9,36.0853925,29.293153,2237.6145,-0.16488914,0.17282032999999997,0.23907843086974528,133.71563146018767,2.0,2.0,2.0,2.0
E49,4,48,10,11.5,11.6,-65.0,-64.9,35.74460525,29.46318175,2237.6145,-0.17295676999999998,0.06136960475,0.19574418272780153,155.58695159809346,2.0,2.0,2.0,2.0
E49,4,48,11,11.5,11.6,-65.0,-64.9,35.381346,28.73705925,2237.6145,-0.333171995,0.088299265,0.34121096748670754,164.9223986761096,2.0,2.0,2.0,2.0
E49,4,48,12,11.5,11.6,-65.0,-64.9,35.66527325,27.36923975,2237.6145,-0.3328690225,-0.02717629199999995,0.3346663625235804,183.7230733296712,2.0,2.0,2.0,2.0
E50,4,49,1,11.5,11.6,-64.9,-64.8,35.973347,26.6494475,1684.284,-0.55607042,0.017036241,0.556239165111039,178.31414166466328,1.0,1.0,1.0,1.0
E50,4,49,2,11.5,11.6,-64.9,-64.8,36.152397,26.131517,1684.2840000000003,-0.44106275,0.019512858,0.4414941687779021,177.4668550695305,1.0,1.0,1.0,1.0
E50,4,49,3,11.5,11.6,-64.9,-64.8,36.479065,25.963482,1684.2840000000003,-0.28264314,0.02262601,0.2833668605510299,174.72788693690342,1.0,1.0,1.0,1.0
E50,4,49,4,11.5,11.6,-64.9,-64.8,36.309544,26.132326,1684.2840000000003,-0.41961357,0.12935497,0.4390993696099389,162.8669526218576,1.0,1.0,1.0,1.0
E50,4,49,5,11.5,11.6,-64.9,-64.8,36.77411,27.338976,1684.2840000000003,-0.21289445,0.20028485,0.3004176625832544,136.74803695917296,1.0,1.0,1.0,1.0
E50,4,49,6,11.5,11.6,-64.9,-64.8,36.174482499999996,27.4012005,1684.284,-0.29059739,0.11991681800000001,0.36503712932663335,158.90483584298948,1.0,1.0,1.0,1.0
E50,4,49,7,11.5,11.6,-64.9,-64.8,35.604164,27.5643155,1684.284,-0.58794458,0.124395705,0.6023902223301036,168.95422427241743,1.0,1.0,1.0,1.0
E50,4,49,8,11.5,11.6,-64.9,-64.8,36.021989500000004,28.2654545,1684.284,-0.16877555500000002,0.08496640750000001,0.18826880751526315,153.6823805439431,1.0,1.0,1.0,1.0
E50,4,49,9,11.5,11.6,-64.9,-64.8,36.079655,29.263033,1684.284,-0.16604660999999998,0.15119898999999998,0.24040032228133304,137.6225855638512,1.0,1.0,1.0,1.0
E50,4,49,10,11.5,11.6,-64.9,-64.8,35.678560000000004,29.4125225,1684.284,-0.19825966499999997,0.085987005,0.23038217353157325,154.5241767681468,1.0,1.0,1.0,1.0
E50,4,49,11,11.5,11.6,-64.9,-64.8,35.429033000000004,28.7116205,1684.284,-0.36175613,0.08927573999999999,0.37725756022757384,163.49189554835806,1.0,1.0,1.0,1.0
E50,4,49,12,11.5,11.6,-64.9,-64.8,35.662243000000004,27.328884,1684.284,-0.3436563,-0.018804463,0.34488029706110485,182.36954009844098,1.0,1.0,1.0,1.0
E51,4,50,1,11.5,11.6,-64.8,-64.7,35.94780900000001,26.604541,1684.284,-0.56744445,-0.0040536491,0.5675054547935547,180.364598358134,1.0,1.0,1.0,1.0
E51,4,50,2,11.5,11.6,-64.8,-64.7,36.144363,26.094097,1684.2840000000003,-0.45385224,0.01565356,0.4541221087919979,178.02462683666343,1.0,1.0,1.0,1.0
E51,4,50,3,11.5,11.6,-64.8,-64.7,36.467087,26.002876,1684.2840000000003,-0.26579568,0.040801868,0.2688639110467957,171.42087361413274,1.0,1.0,1.0,1.0
E51,4,50,4,11.5,11.6,-64.8,-64.7,36.252056,26.203663,1684.2840000000003,-0.4319808,0.1434558,0.45517796313341,162.7458302890088,1.0,1.0,1.0,1.0
E51,4,50,5,11.5,11.6,-64.8,-64.7,36.77206,27.270124,1684.2840000000003,-0.22001207,0.21919388,0.3230093290212016,135.10673530176774,1.0,1.0,1.0,1.0
E51,4,50,6,11.5,11.6,-64.8,-64.7,36.150329,27.3685635,1684.284,-0.303849755,0.119613,0.3854116341880597,157.5217662310655,1.0,1.0,1.0,1.0
E51,4,50,7,11.5,11.6,-64.8,-64.7,35.5285915,27.5629485,1684.284,-0.607518555,0.12307396000000001,0.6199939569864141,169.25115038726813,1.0,1.0,1.0,1.0
E51,4,50,8,11.5,11.6,-64.8,-64.7,35.9922375,28.2044995,1684.284,-0.160238,0.0912030925,0.18039464341981284,152.92355091017365,1.0,1.0,1.0,1.0
E51,4,50,9,11.5,11.6,-64.8,-64.7,36.0783845,29.2002375,1684.284,-0.15736582999999998,0.129884195,0.25439480962507915,140.26909612285294,1.0,1.0,1.0,1.0
E51,4,50,10,11.5,11.6,-64.8,-64.7,35.6339415,29.364151,1684.284,-0.21588222,0.0993419985,0.25232227664225626,153.34261951674256,1.0,1.0,1.0,1.0
E51,4,50,11,11.5,11.6,-64.8,-64.7,35.432486999999995,28.696849,1684.284,-0.36810091,0.09798316,0.3819461953068924,165.42414397087103,1.0,1.0,1.0,1.0
E51,4,50,12,11.5,11.6,-64.8,-64.7,35.685175,27.299697000000002,1684.284,-0.35593762500000004,-0.017159596699999998,0.3606337336670308,181.65333901575806,1.0,1.0,1.0,1.0
F10,5,9,1,11.4,11.5,-68.9,-68.8,37.03957925,27.00789725,116.0240985,-0.34938569249999996,0.144225971,0.37924799000818554,159.0072153547786,2.0,2.0,2.0,2.0
F10,5,9,2,11.4,11.5,-68.9,-68.8,37.68768,26.5677445,116.0240985,-0.265701375,0.104336485,0.2900588440584119,156.22932437143254,2.0,2.0,2.0,2.0
F10,5,9,3,11.4,11.5,-68.9,-68.8,36.943853,27.1300955,116.0240985,-0.286979895,0.11332435,0.3093566881543634,158.4516292126021,2.0,2.0,2.0,2.0
F10,5,9,4,11.4,11.5,-68.9,-68.8,36.89545,27.0606375,116.0240985,-0.234870145,0.11259525,0.2611065870444619,156.5935187473622,2.0,2.0,2.0,2.0
F10,5,9,5,11.4,11.5,-68.9,-68.8,36.86636,27.712972,116.0240985,-0.256377145,0.11277532,0.2847850176116477,154.49201351777145,2.0,2.0,2.0,2.0
F10,5,9,6,11.4,11.5,-68.9,-68.8,36.67115475,27.573579000000002,116.0240985,-0.1978265925,0.1182894665,0.23017853956470424,149.31609133338682,2.0,2.0,2.0,2.0
F10,5,9,7,11.4,11.5,-68.9,-68.8,36.631344,27.578740500000002,116.0240985,-0.2885830625,0.143846195,0.32196413857741646,155.57267474728815,2.0,2.0,2.0,2.0
F10,5,9,8,11.4,11.5,-68.9,-68.8,36.542471750000004,28.420007750000003,116.0240985,-0.2672410925,0.11071082,0.2896473452709935,157.5362304775246,2.0,2.0,2.0,2.0
F10,5,9,9,11.4,11.5,-68.9,-68.8,36.2913695,29.569734500000003,116.0240985,-0.24044527249999992,0.09833979125,0.2631023980091766,156.4312634558936,2.0,2.0,2.0,2.0
F10,5,9,10,11.4,11.5,-68.9,-68.8,35.92355775,29.65499575,116.0240985,-0.1607678475,0.07721798349999989,0.1788827396431179,154.34001564754573,2.0,2.0,2.0,2.0
F10,5,9,11,11.4,11.5,-68.9,-68.8,36.15065275,28.828014,116.0240985,-0.0650025365,0.05100200875,0.0836763061802469,139.79425598310922,2.0,2.0,2.0,2.0
F10,5,9,12,11.4,11.5,-68.9,-68.8,36.68607,27.53591825,116.0240985,-0.26177048999999997,0.11456616025,0.28390079923292433,157.6185878014606,2.0,2.0,2.0,2.0
F11,5,10,1,11.4,11.5,-68.8,-68.7,37.0251835,26.87711625,61.59822,-0.3718031775,0.2035790125,0.43061552640793177,151.96598132177016,2.0,2.0,2.0,2.0
F11,5,10,2,11.4,11.5,-68.8,-68.7,37.602635,26.2519985,61.59822,-0.272519665,0.1399710125,0.3100742364032715,151.13017312547169,2.0,2.0,2.0,2.0
F11,5,10,3,11.4,11.5,-68.8,-68.7,36.90484,26.738055,61.59822,-0.28298403,0.1576951,0.3247006989277258,151.50437103655895,2.0,2.0,2.0,2.0
F11,5,10,4,11.4,11.5,-68.8,-68.7,36.894395,26.7476065,61.59822,-0.27992761,0.16195251,0.326972405818249,149.06691961730942,2.0,2.0,2.0,2.0
F11,5,10,5,11.4,11.5,-68.8,-68.7,36.826293,27.122149,61.59822,-0.28051375,0.1569196199999999,0.3161646427688157,149.24288924027542,2.0,2.0,2.0,2.0
F11,5,10,6,11.4,11.5,-68.8,-68.7,36.6467275,26.97684375,61.59822,-0.25321721499999994,0.16884421999999993,0.30628819219303327,146.3476362371481,2.0,2.0,2.0,2.0
F11,5,10,7,11.4,11.5,-68.8,-68.7,36.6394915,27.1299815,61.59822,-0.33038484749999997,0.21151363750000002,0.3962295759767942,149.29978888615867,2.0,2.0,2.0,2.0
F11,5,10,8,11.4,11.5,-68.8,-68.7,36.4374855,27.975550249999998,61.59822,-0.2617079325,0.15556756749999995,0.3035360759585214,150.67926737690453,2.0,2.0,2.0,2.0
F11,5,10,9,11.4,11.5,-68.8,-68.7,36.3153415,29.233808000000003,61.59822,-0.2362673049999999,0.12937559849999994,0.2728726623023864,150.16607935739293,2.0,2.0,2.0,2.0
F11,5,10,10,11.4,11.5,-68.8,-68.7,35.91,29.339384250000002,61.59822,-0.1644504875,0.103918165,0.1961738169517164,149.4221320441864,2.0,2.0,2.0,2.0
F11,5,10,11,11.4,11.5,-68.8,-68.7,36.1408575,28.70586275,61.59822,-0.0731549275,0.079436095,0.10926189753050045,132.24764502064036,2.0,2.0,2.0,2.0
F11,5,10,12,11.4,11.5,-68.8,-68.7,36.687366250000004,27.414794999999998,61.59822,-0.28374768,0.165087955,0.3367624454851666,150.8627998014175,2.0,2.0,2.0,2.0
F12,5,11,1,11.4,11.5,-68.7,-68.6,36.997077000000004,26.92705625,131.409625,-0.504388215,0.286410115,0.5829452942199658,150.93459735884664,2.0,2.0,2.0,2.0
F12,5,11,2,11.4,11.5,-68.7,-68.6,37.498661,26.230566,131.409625,-0.363575415,0.197338745,0.4137062391281653,150.95686929619666,2.0,2.0,2.0,2.0
F12,5,11,3,11.4,11.5,-68.7,-68.6,36.887079,26.728809,131.409625,-0.385134295,0.216915435,0.442152152422507,150.7329898951985,2.0,2.0,2.0,2.0
F12,5,11,4,11.4,11.5,-68.7,-68.6,36.880868500000005,26.76101,131.409625,-0.38787952,0.22484991,0.4486366328037491,148.972390901895,2.0,2.0,2.0,2.0
F12,5,11,5,11.4,11.5,-68.7,-68.6,36.807944,27.210614,131.409625,-0.33058895,0.2192706549999999,0.3973268563600665,149.72197022641618,2.0,2.0,2.0,2.0
F12,5,11,6,11.4,11.5,-68.7,-68.6,36.67259575,27.057837,131.409625,-0.34934845999999997,0.21952576249999994,0.4132854161934134,147.80691949860048,2.0,2.0,2.0,2.0
F12,5,11,7,11.4,11.5,-68.7,-68.6,36.633874750000004,27.308450999999998,131.409625,-0.4496896225,0.27265676,0.5265824521472859,149.5676769378164,2.0,2.0,2.0,2.0
F12,5,11,8,11.4,11.5,-68.7,-68.6,36.37693625,28.05638975,131.409625,-0.3320161775,0.1858470575,0.38656807043023933,151.49629220447537,2.0,2.0,2.0,2.0
F12,5,11,9,11.4,11.5,-68.7,-68.6,36.314603500000004,29.211150500000002,131.409625,-0.296184155,0.15547613599999993,0.33487502533408386,151.14145950772138,2.0,2.0,2.0,2.0
F12,5,11,10,11.4,11.5,-68.7,-68.6,35.824721,29.38965975,131.409625,-0.20452505249999997,0.12096146499999995,0.2379587533099326,150.99910604660045,2.0,2.0,2.0,2.0
F12,5,11,11,11.4,11.5,-68.7,-68.6,36.057164,28.654168249999998,131.409625,-0.121215554,0.11690769349999999,0.1691698859064684,137.2951057341837,2.0,2.0,2.0,2.0
F12,5,11,12,11.4,11.5,-68.7,-68.6,36.66452025,27.43038525,131.409625,-0.41136252999999995,0.22926996500000002,0.475291109768706,151.07936207271408,2.0,2.0,2.0,2.0
F13,5,12,1,11.4,11.5,-68.6,-68.5,36.92795649999999,27.008843,268.03185,-0.6298555175,0.3518592125,0.7258584620518291,150.99409152055398,2.0,2.0,2.0,2.0
F13,5,12,2,11.4,11.5,-68.6,-68.5,37.362175,26.2152315,268.03185,-0.44206301,0.24986944,0.503465912938628,151.40725822007843,2.0,2.0,2.0,2.0
F13,5,12,3,11.4,11.5,-68.6,-68.5,36.8471205,26.7030875,268.03185,-0.4691528299999999,0.244719955,0.5291493525874629,151.140274778272,2.0,2.0,2.0,2.0
F13,5,12,4,11.4,11.5,-68.6,-68.5,36.8366085,26.783518,268.03185,-0.46908936,0.26509894,0.5388261513901902,148.08602944893985,2.0,2.0,2.0,2.0
F13,5,12,5,11.4,11.5,-68.6,-68.5,36.77937,27.291063,268.03185,-0.394201625,0.2756186499999999,0.4835755404850115,148.76942546190267,2.0,2.0,2.0,2.0
F13,5,12,6,11.4,11.5,-68.6,-68.5,36.642167,27.2269355,268.03185,-0.3985851625,0.25969842249999997,0.4736092255617844,147.4275532734348,2.0,2.0,2.0,2.0
F13,5,12,7,11.4,11.5,-68.6,-68.5,36.6106915,27.59966025,268.03185,-0.515545745,0.31809690749999997,0.6084963728376376,148.56678339387926,2.0,2.0,2.0,2.0
F13,5,12,8,11.4,11.5,-68.6,-68.5,36.314781249999996,28.158564249999998,268.03185,-0.3496055875,0.1954679575,0.4071847005797681,152.45688634581495,2.0,2.0,2.0,2.0
F13,5,12,9,11.4,11.5,-68.6,-68.5,36.238412,29.22027575,268.03185,-0.30291504999999996,0.15905846249999994,0.3446542314741903,152.96178671407205,2.0,2.0,2.0,2.0
F13,5,12,10,11.4,11.5,-68.6,-68.5,35.72679475,29.5050495,268.03185,-0.1972864425,0.1125834865,0.22729083515509296,151.1790199834285,2.0,2.0,2.0,2.0
F13,5,12,11,11.4,11.5,-68.6,-68.5,35.9769055,28.71675875,268.03185,-0.15731767249999995,0.1613123909999999,0.21911288931955736,138.84104450607916,2.0,2.0,2.0,2.0
F13,5,12,12,11.4,11.5,-68.6,-68.5,36.6294025,27.52051325,268.03185,-0.5037656149999999,0.278732785,0.5801308125914222,151.5582679949186,2.0,2.0,2.0,2.0
F14,5,13,1,11.4,11.5,-68.5,-68.4,36.79815225,27.028717625,446.835975,-0.6310981337499999,0.38417840000000003,0.7390755820977841,149.13744709744265,4.0,4.0,4.0,4.0
F14,5,13,2,11.4,11.5,-68.5,-68.4,37.143131,26.1620335,446.835975,-0.4326433775,0.27832522,0.5145485835757666,151.07862473711023,4.0,4.0,4.0,4.0
